Y,Base,Altura,Diametro_Externo,Inertia,DistanceC,Thickness,Sigma,Safety Factor,M/EI,Angle,Deflection,Total mass,Mass Per Section
0.386618126,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,9715701.85747455,1.5438925792540759,0.32385672858248504,0.0832905867267617,0.014764877341470214,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.418241133,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,8613537.149490982,1.741444860534029,0.28711790498303275,0.09237011824586548,0.017685898237350044,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.447285544,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,7661184.0819789255,1.9579218877254048,0.25537280273263085,0.09978727088665393,0.020584160745550355,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.47357229,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,6848227.290587606,2.1903478613533194,0.22827424301958688,0.10578785793125209,0.023364979296873267,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.496939306,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,6163862.622789785,2.4335389865017705,0.20546208742632618,0.11058889381553645,0.02594911174808321,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.517242526,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,5597342.574566888,2.679843122012355,0.18657808581889626,0.11437702973909637,0.02827133374582262,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.534356774,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,5138387.417395963,2.9192037854556543,0.17127958057986548,0.11730835095847618,0.030278977956597026,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.548176535,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,4777551.763707805,3.139683407293669,0.15925172545692687,0.11950917174312851,0.031930566147395006,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.558616604,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,4506539.234684766,3.3284964845200675,0.1502179744894922,0.12107745776183906,0.0331946231607732,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.565612617,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,4318460.74031077,3.473459851095127,0.14394869134369234,0.12208452467781251,0.03404872808251799,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.56912144,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,4208034.558403287,3.5646095087421665,0.1402678186134429,0.12257669962592319,0.03447882802542952,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.59247362,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,4171728.1844972316,3.5956321544970864,0.13905760614990773,0.12582399787510495,0.037417092672128595,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.637174633,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,3247929.637881765,4.618326648782546,0.1082643212627255,0.13066352270730622,0.04325788449929368,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.681139667,0.048,0.02,,2.2395999999999998e-08,0.01,0.003,2457494.9106983393,6.103776628264712,0.08191649702327798,0.13426498428409553,0.0491608490983534,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.723887032,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,6396149.392449238,2.345160983529833,0.4264099594966158,0.1524928864623326,0.05567951817586231,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.764948378,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,4515964.278236041,3.3215497457077046,0.30106428521573597,0.16485499124581862,0.06244868601123384,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.8038738292,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,3054634.6145304567,4.910570949679927,0.20364230763536376,0.17278185995393433,0.06917429786911593,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.8402369096,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,1964181.4704949236,7.636768916377356,0.13094543136632825,0.1775434392027208,0.07563032422333699,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.8736392178,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,1188284.3970494922,12.62324073028727,0.07921895980329949,0.18018953531335402,0.08164907061628843,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.9037147913,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,666741.0388642132,22.497490218319776,0.04444940259094754,0.18152637658800916,0.08710858049754977,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.9301341156,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,339875.8093274112,44.1337676537906,0.022658387288494074,0.1821249958698989,0.0919201998265728,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.9526077352,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,152520.35981916243,98.34752565352538,0.01016802398794416,0.18235350817308763,0.09601834320198026,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.9708894244,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,57208.95816941623,262.1966992578264,0.003813930544627749,0.1824232332659349,0.09935334805540719,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.9847788852,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,16301.6661643401,920.1513421255371,0.00108677774428934,0.1824383280228125,0.10188731806089758,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.9941239417,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,2850.436186548223,5262.352502675903,0.00019002907910321487,0.18244010385529338,0.10359223113929115,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.9988222075,0.04,0.01,,3.1520000000000003e-09,0.005,0.003,144.22430203045684,104004.66349167941,9.614953468697123e-06,0.18244014902890043,0.10444938345202054,0.15311999999999998,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.030959999999999998}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.02975999999999999}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.015840000000000003}]"
0.022360842,0.06,0.032,,1.03936e-07,0.016,0.004,9417538.160406405,1.592772946019333,0.19619871167513342,0.0,0.0,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.066944665,0.06,0.032,,1.03936e-07,0.016,0.004,8510007.415332513,1.7626306615167506,0.17729182115276068,0.007904347173622338,0.0003524060153193286,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.111115751,0.06,0.032,,1.03936e-07,0.016,0.004,7655463.4082512325,1.9593849777706023,0.159488821005234,0.014949141602283136,0.0010127258346599548,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.154601772,0.06,0.032,,1.03936e-07,0.016,0.004,6857963.489839902,2.1872382409475573,0.14287423937166463,0.02116217377595837,0.0019329845678869298,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.197134622,0.06,0.032,,1.03936e-07,0.016,0.004,6120328.058805419,2.4508490159149634,0.12750683455844622,0.02658540284420758,0.0030637375192491844,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.238452071,0.06,0.032,,1.03936e-07,0.016,0.004,5444180.020012315,2.7552358564304176,0.11342041708358991,0.03127164514261753,0.004355802122575381,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.278299383,0.06,0.032,,1.03936e-07,0.016,0.004,4830014.553571428,3.105580704494698,0.10062530319940476,0.03528129299429881,0.005761666812282621,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.316430888,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,10588915.907012194,1.416575609035359,0.3529638635670731,0.04874033632272598,0.007620209190474328,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.352611491,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,9369139.329268292,1.6010008468057937,0.312304644308943,0.06003970667352405,0.009792481981865551,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.386618126,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,8292410.777439024,1.8088828933571601,0.2764136925813008,0.06943960622613855,0.012153889325341572,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.418241133,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,7351706.478658536,2.0403426120920223,0.2450568826219512,0.07718904174069069,0.014594838932630725,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.447285544,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,6538867.328506097,2.2939752783494654,0.21796224428353655,0.08351962674614412,0.017020617298412328,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.47357229,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,5845003.75,2.5662943330019248,0.1948334583333333,0.08864116437765404,0.01935070507155197,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.496939306,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,5260894.333079268,2.8512262460174354,0.1753631444359756,0.0927388777794998,0.021517735912447586,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.517242526,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,4777366.017530488,3.139805479621548,0.1592455339176829,0.09597207488864797,0.023466278062768277,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.534356774,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,4385644.992378048,3.420249478940721,0.1461881664126016,0.09847397542329851,0.02515158609970852,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.548176535,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,4077669.5617378047,3.6785717363540757,0.13592231872459348,0.10035238938263821,0.02653843213675551,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.558616604,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,3846358.715701219,3.899792273343749,0.12821195719004064,0.1016909310623273,0.027600092473720455,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.565612617,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,3685832.573932927,4.069636832145746,0.12286108579776421,0.10255046881576256,0.02831753688671162,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.56912144,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,3591583.1543445117,4.176431215815078,0.11971943847815038,0.10297054313504178,0.02867884229678635,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.59247362,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,3560595.4428353654,4.212778520003731,0.11868651476117884,0.10574213199131749,0.031148151596631358,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.637174633,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,2772127.750381097,5.41100603965235,0.09240425834603658,0.10987269594489903,0.036059572406409335,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.681139667,0.048,0.02,,2.6240000000000002e-08,0.01,0.004,2097486.8910060977,7.151415374426954,0.06991622970020324,0.11294656536082028,0.041025271992681016,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.723887032,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,6087156.668176328,2.4642046882775404,0.40581044454508847,0.13029389255460147,0.04659499257498336,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.764948378,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,4297801.752717391,3.4901563317842386,0.286520116847826,0.1420587942084505,0.05242811787631935,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.8038738292,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,2907067.724939613,5.1598385105773845,0.1938045149959742,0.14960272239926595,0.058251471346459104,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.8402369096,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,1869293.4767512074,8.024422160863518,0.12461956511674716,0.15413427366501925,0.0638562683321358,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.8736392178,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,1130879.3537137678,13.264014371418604,0.0753919569142512,0.1566525390456702,0.06908882472165181,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.9037147913,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,634531.3268417874,23.639494797929913,0.04230208845611916,0.1579247986162357,0.07383850360990711,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.9301341156,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,323456.6881038647,46.374060428094694,0.021563779206924313,0.15849449909223703,0.07802582118119099,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.9526077352,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,145152.2264945652,103.33978583898354,0.00967681509963768,0.15871197215372582,0.0815926536693396,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.9708894244,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,54445.2403834541,275.50617637751304,0.0036296826922302726,0.15877832888459978,0.08449538972970325,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.9847788852,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,15514.146059782606,966.8595320811482,0.0010342764039855071,0.1587926944261693,0.0867009346342619,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.9941239417,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,2712.733955314009,5529.476995197523,0.00018084893035426729,0.15879438446964142,0.08818487712901342,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
0.9988222075,0.04,0.01,,3.3120000000000006e-09,0.005,0.004,137.25694444444443,109284.08803440427,9.150462962962961e-06,0.1587944274609486,0.08893093555678377,0.19776,"[{""SectionType"": ""retangular"", ""Length"": 0.3, ""Mass"": 0.04032}, {""SectionType"": ""retangular"", ""Length"": 0.39999999999999997, ""Mass"": 0.0384}, {""SectionType"": ""retangular"", ""Length"": 0.30000000000000004, ""Mass"": 0.020160000000000004}]"
